recall,precision,threshold
0.9606205250596659,0.5223880597014925,0.23565883934497833
0.9606205250596659,0.5227272727272727,0.23566092550754547
0.9606205250596659,0.5230669265756985,0.2356913536787033
0.9606205250596659,0.523407022106632,0.2356962114572525
0.9606205250596659,0.523747560182173,0.23572298884391785
0.9594272076372315,0.5234375,0.23572950065135956
0.9594272076372315,0.5237785016286645,0.2357661873102188
0.9582338902147971,0.5234680573663625,0.23576878011226654
0.9582338902147971,0.5238095238095238,0.23584097623825073
0.9570405727923628,0.5234986945169713,0.23587799072265625
0.9558472553699284,0.5231874591770085,0.23589421808719635
0.9558472553699284,0.5235294117647059,0.2359323799610138
0.9558472553699284,0.5238718116415958,0.23595520853996277
0.954653937947494,0.5235602094240838,0.23600108921527863
0.954653937947494,0.5249343832020997,0.23604652285575867
0.9534606205250596,0.5246224556795798,0.23604856431484222
0.9534606205250596,0.5249671484888305,0.23616348206996918
0.9534606205250596,0.5253122945430638,0.2362496554851532
0.9534606205250596,0.5260039499670837,0.2362629920244217
0.9534606205250596,0.5263504611330698,0.23626472055912018
0.9522673031026253,0.5260382333553065,0.23630589246749878
0.9522673031026253,0.5267326732673268,0.2364291399717331
0.951073985680191,0.5264200792602378,0.2366749346256256
0.9498806682577565,0.5261070720423001,0.23673520982265472
0.9486873508353222,0.5257936507936508,0.23680230975151062
0.9486873508353222,0.5261416280608868,0.23691247403621674
0.9474940334128878,0.5258278145695364,0.23790057003498077
0.9463007159904535,0.5255135851557323,0.23836712539196014
0.9463007159904535,0.5258620689655172,0.2389153391122818
0.9463007159904535,0.5262110152621101,0.24035288393497467
0.9451073985680191,0.5258964143426295,0.24045021831989288
0.9451073985680191,0.5262458471760797,0.24209773540496826
0.9451073985680191,0.526595744680851,0.24227462708950043
0.9451073985680191,0.5269461077844312,0.24229949712753296
0.9451073985680191,0.5272969374167776,0.24274533987045288
0.9451073985680191,0.5276482345103265,0.24287784099578857
0.9451073985680191,0.528,0.24570538103580475
0.9451073985680191,0.5287049399198932,0.2457268387079239
0.9439140811455847,0.5283901135604543,0.2459607720375061
0.9439140811455847,0.5287433155080213,0.24607399106025696
0.9439140811455847,0.5290969899665552,0.24611201882362366
